"","Team","Game","Date","Home","Opponent","WINorLOSS","TeamPoints","OpponentPoints","FieldGoals","FieldGoalsAttempted","FieldGoals.","X3PointShots","X3PointShotsAttempted","X3PointShots.","FreeThrows","FreeThrowsAttempted","FreeThrows.","OffRebounds","TotalRebounds","Assists","Steals","Blocks","Turnovers","TotalFouls","Opp.FieldGoals","Opp.FieldGoalsAttempted","Opp.FieldGoals.","Opp.3PointShots","Opp.3PointShotsAttempted","Opp.3PointShots.","Opp.FreeThrows","Opp.FreeThrowsAttempted","Opp.FreeThrows.","Opp.OffRebounds","Opp.TotalRebounds","Opp.Assists","Opp.Steals","Opp.Blocks","Opp.Turnovers","Opp.TotalFouls"
"2262","ATL","22",2016-12-05,"Home","OKC","L","99","102","34","77",".442","7","22",".318","24","32",".750","7","36","26","13","3","18","24","37","80",".463","10","31",".323","18","28",".643","8","43","26","9","5","19","27"
"2360","ATL","23",2016-12-07,"Home","MIA","W","103","95","43","88",".489","4","19",".211","13","15",".867","14","47","27","9","9","14","20","34","80",".425","11","27",".407","16","20",".800","8","33","20","6","6","16","16"
"2460","ATL","24",2016-12-09,"Away","MIL","W","114","110","40","84",".476","12","34",".353","22","29",".759","9","46","32","7","8","17","11","44","94",".468","12","28",".429","10","14",".714","9","43","26","11","5","15","25"
"2560","ATL","25",2016-12-13,"Home","ORL","L","120","131","45","89",".506","11","28",".393","19","21",".905","13","45","29","6","4","15","16","51","87",".586","15","34",".441","14","20",".700","5","28","36","8","5","9","17"
"2660","ATL","26",2016-12-16,"Away","TOR","W","125","121","46","86",".535","11","25",".440","22","32",".688","15","44","26","6","6","14","22","47","86",".547","10","21",".476","17","26",".654","8","28","20","7","5","9","27"
"2760","ATL","27",2016-12-17,"Home","CHO","L","99","107","40","86",".465","10","26",".385","9","16",".563","9","47","26","4","2","12","18","43","88",".489","12","27",".444","9","13",".692","7","43","26","8","3","12","17"
"2860","ATL","28",2016-12-19,"Away","OKC","W","110","108","41","75",".547","9","23",".391","19","24",".792","5","35","24","5","2","15","20","39","87",".448","10","35",".286","20","26",".769","15","44","13","8","3","12","18"
"2960","ATL","29",2016-12-21,"Home","MIN","L","84","92","34","82",".415","7","26",".269","9","13",".692","8","35","19","9","8","10","15","35","83",".422","9","29",".310","13","14",".929","15","52","21","6","6","17","11"
"3060","ATL","30",2016-12-23,"Away","DEN","W","109","108","37","86",".430","8","25",".320","27","33",".818","9","40","26","10","4","8","25","37","78",".474","8","25",".320","26","35",".743","7","46","27","3","7","15","29"
"3199","ATL","31",2016-12-26,"Away","MIN","L","90","104","35","83",".422","8","32",".250","12","17",".706","17","46","20","8","7","19","19","37","82",".451","15","31",".484","15","18",".833","11","40","26","11","3","14","19"
"3262","ATL","32",2016-12-28,"Home","NYK","W","102","98","37","101",".366","7","27",".259","21","27",".778","17","55","19","8","3","13","19","35","93",".376","7","27",".259","21","26",".808","14","55","20","8","7","17","23"
"3360","ATL","33",2016-12-30,"Home","DET","W","105","98","39","88",".443","8","26",".308","19","25",".760","12","44","29","10","2","15","21","35","84",".417","9","31",".290","19","21",".905","14","43","22","9","7","18","24"
"3460","ATL","34",2017-01-01,"Home","SAS","W","114","112","42","92",".457","14","28",".500","16","27",".593","11","46","25","6","6","11","21","42","90",".467","9","27",".333","19","22",".864","9","47","27","5","6","12","21"
"3560","ATL","35",2017-01-04,"Away","ORL","W","111","92","44","81",".543","10","19",".526","13","18",".722","3","39","27","12","3","12","12","37","86",".430","9","28",".321","9","10",".900","10","40","19","9","6","17","17"
"3660","ATL","36",2017-01-05,"Away","NOP","W","99","94","38","90",".422","9","23",".391","14","17",".824","12","55","23","9","6","14","14","34","93",".366","15","35",".429","11","14",".786","15","52","19","8","4","15","18"
"3760","ATL","37",2017-01-07,"Away","DAL","W","97","82","30","74",".405","11","22",".500","26","32",".813","6","47","19","8","1","10","15","32","82",".390","9","36",".250","9","10",".900","6","41","18","7","3","14","25"
"3860","ATL","38",2017-01-10,"Away","BRK","W","117","97","44","92",".478","7","23",".304","22","38",".579","15","53","25","11","12","12","17","35","87",".402","10","29",".345","17","23",".739","14","48","22","5","4","17","24"
"3960","ATL","39",2017-01-13,"Home","BOS","L","101","103","36","84",".429","11","30",".367","18","21",".857","12","43","22","5","5","12","17","36","83",".434","17","44",".386","14","19",".737","9","43","22","7","3","12","16"
"4060","ATL","40",2017-01-15,"Home","MIL","W","111","98","42","80",".525","13","26",".500","14","18",".778","14","37","29","9","4","19","20","39","79",".494","6","19",".316","14","18",".778","13","36","25","11","4","16","25"
"4199","ATL","41",2017-01-16,"Away","NYK","W","108","107","40","87",".460","12","32",".375","16","23",".696","8","36","26","11","3","10","15","42","85",".494","8","26",".308","15","23",".652","15","53","21","8","3","18","22"
"4262","ATL","42",2017-01-18,"Away","DET","L","95","118","30","78",".385","6","25",".240","29","37",".784","8","32","22","1","4","12","21","45","91",".495","10","25",".400","18","28",".643","18","60","27","6","0","12","29"
"4360","ATL","43",2017-01-20,"Home","CHI","W","102","93","39","82",".476","9","22",".409","15","19",".789","10","40","23","16","3","19","19","34","81",".420","7","28",".250","18","19",".947","12","41","18","12","5","24","17"
"4460","ATL","44",2017-01-21,"Home","PHI","W","110","93","45","91",".495","7","20",".350","13","23",".565","11","47","24","8","5","13","18","33","78",".423","12","29",".414","15","18",".833","7","39","27","8","6","22","19"
"4560","ATL","45",2017-01-23,"Home","LAC","L","105","115","37","88",".420","9","29",".310","22","26",".846","8","40","28","8","2","8","17","42","84",".500","14","24",".583","17","22",".773","10","46","23","4","8","11","19"
"4660","ATL","46",2017-01-25,"Away","CHI","W","119","114","43","83",".518","17","30",".567","16","19",".842","6","39","29","5","5","13","20","43","94",".457","8","27",".296","20","26",".769","12","41","18","6","5","6","16"
"4760","ATL","47",2017-01-27,"Home","WAS","L","86","112","30","83",".361","9","31",".290","17","25",".680","8","41","18","9","8","19","16","43","89",".483","13","31",".419","13","19",".684","13","52","26","12","10","18","24"
"4860","ATL","48",2017-01-29,"Home","NYK","W","142","139","52","119",".437","10","31",".323","28","40",".700","17","64","36","4","2","14","24","51","128",".398","18","51",".353","19","23",".826","15","63","32","9","11","12","39"
"4960","ATL","49",2017-02-01,"Away","MIA","L","93","116","34","86",".395","7","26",".269","18","21",".857","9","43","13","10","6","15","14","45","93",".484","12","32",".375","14","19",".737","10","47","23","10","11","12","18"
"5060","ATL","50",2017-02-02,"Away","HOU","W","113","108","44","85",".518","8","30",".267","17","23",".739","8","56","26","8","5","20","20","35","93",".376","13","51",".255","25","33",".758","7","37","19","11","4","9","20"
"5199","ATL","51",2017-02-04,"Home","ORL","W","113","86","41","78",".526","10","28",".357","21","27",".778","10","48","28","8","2","15","20","27","78",".346","7","27",".259","25","28",".893","7","33","17","8","4","13","19"
"5262","ATL","52",2017-02-06,"Home","UTA","L","95","120","33","74",".446","6","17",".353","23","32",".719","7","30","16","6","3","12","18","49","80",".613","10","26",".385","12","18",".667","9","44","31","9","7","12","23"
"5360","ATL","53",2017-02-08,"Home","DEN","W","117","106","47","93",".505","8","27",".296","15","18",".833","12","48","31","6","4","10","18","40","100",".400","13","44",".295","13","21",".619","21","49","25","8","4","10","20"
"5460","ATL","54",2017-02-10,"Away","SAC","L","107","108","36","71",".507","11","30",".367","24","31",".774","3","37","19","6","5","16","17","38","80",".475","18","36",".500","14","21",".667","8","39","27","12","2","18","27"
"5560","ATL","55",2017-02-13,"Away","POR","W","109","104","32","83",".386","8","28",".286","37","48",".771","7","52","20","9","11","9","23","37","103",".359","16","42",".381","14","25",".560","22","66","22","4","4","14","34"
"5660","ATL","56",2017-02-15,"Away","LAC","L","84","99","32","79",".405","7","26",".269","13","19",".684","10","45","20","5","1","20","13","37","79",".468","14","37",".378","11","12",".917","5","40","24","18","3","16","17"
"5760","ATL","57",2017-02-24,"Home","MIA","L","90","108","30","79",".380","6","20",".300","24","36",".667","8","45","14","7","6","10","12","40","99",".404","17","37",".459","11","13",".846","15","54","30","7","5","12","27"
"5860","ATL","58",2017-02-25,"Away","ORL","L","86","105","32","85",".376","8","25",".320","14","26",".538","12","48","21","4","4","17","19","37","81",".457","8","27",".296","23","24",".958","7","47","21","11","8","13","23"
"5960","ATL","59",2017-02-27,"Away","BOS","W","114","98","46","95",".484","6","25",".240","16","20",".800","13","55","22","10","10","14","19","34","87",".391","10","34",".294","20","25",".800","9","40","21","9","7","18","20"
"6060","ATL","60",2017-03-01,"Home","DAL","W","100","95","36","64",".563","10","21",".476","18","24",".750","4","34","24","12","4","22","19","35","77",".455","14","33",".424","11","13",".846","10","33","22","10","5","20","20"
"6199","ATL","61",2017-03-03,"Home","CLE","L","130","135","49","91",".538","10","26",".385","22","30",".733","11","43","30","7","4","12","15","47","86",".547","25","46",".543","16","20",".800","5","33","31","7","5","14","24"
"6262","ATL","62",2017-03-05,"Home","IND","L","96","97","34","77",".442","9","27",".333","19","31",".613","11","44","21","12","1","14","19","35","78",".449","15","33",".455","12","21",".571","9","44","24","6","4","15","22"
"6360","ATL","63",2017-03-06,"Home","GSW","L","111","119","38","82",".463","13","28",".464","22","31",".710","14","47","19","6","6","19","23","41","87",".471","20","44",".455","17","22",".773","13","43","33","10","4","14","22"
"6460","ATL","64",2017-03-08,"Home","BRK","W","110","105","41","95",".432","4","20",".200","24","32",".750","11","47","19","12","7","15","22","37","80",".463","11","33",".333","20","25",".800","5","40","28","7","11","22","25"
"6560","ATL","65",2017-03-10,"Home","TOR","W","105","99","39","75",".520","8","22",".364","19","29",".655","8","45","24","8","6","21","20","37","92",".402","4","25",".160","21","27",".778","16","46","19","17","5","11","28"
"6660","ATL","66",2017-03-11,"Away","MEM","W","107","90","36","72",".500","15","30",".500","20","26",".769","6","46","22","9","6","18","23","34","90",".378","5","29",".172","17","23",".739","13","41","22","11","3","13","21"
"6760","ATL","67",2017-03-13,"Away","SAS","L","99","107","37","81",".457","6","22",".273","19","30",".633","6","36","27","13","3","16","20","39","81",".481","16","34",".471","13","17",".765","7","44","31","6","9","21","22"
"6860","ATL","68",2017-03-16,"Home","MEM","L","91","103","29","71",".408","8","27",".296","25","34",".735","8","38","19","6","9","17","17","39","92",".424","10","28",".357","15","18",".833","16","48","29","7","5","11","25"
"6960","ATL","69",2017-03-18,"Home","POR","L","97","113","32","88",".364","7","26",".269","26","32",".813","12","35","22","13","7","13","12","44","87",".506","8","18",".444","17","19",".895","13","54","23","9","9","20","22"
"7060","ATL","70",2017-03-20,"Away","CHO","L","90","105","37","84",".440","12","37",".324","4","10",".400","12","45","26","3","5","15","17","40","80",".500","12","30",".400","13","20",".650","5","33","28","12","4","7","13"
"7199","ATL","71",2017-03-22,"Away","WAS","L","100","104","34","86",".395","8","25",".320","24","29",".828","11","44","20","11","5","16","19","38","95",".400","11","34",".324","17","23",".739","17","54","23","9","6","19","26"
"7262","ATL","72",2017-03-24,"Away","MIL","L","97","100","34","83",".410","8","22",".364","21","24",".875","13","49","20","5","3","17","19","39","88",".443","8","27",".296","14","16",".875","9","35","27","10","6","8","23"
"7360","ATL","73",2017-03-26,"Home","BRK","L","92","107","34","98",".347","5","27",".185","19","32",".594","26","58","16","10","3","20","19","38","86",".442","6","22",".273","25","30",".833","12","50","21","13","7","17","25"
"7460","ATL","74",2017-03-28,"Home","PHO","W","95","91","34","85",".400","6","27",".222","21","29",".724","9","51","24","5","6","19","23","35","96",".365","7","31",".226","14","24",".583","14","48","25","12","6","15","31"
"7560","ATL","75",2017-03-29,"Away","PHI","W","99","92","34","80",".425","9","18",".500","22","26",".846","15","47","19","7","3","17","15","36","87",".414","11","39",".282","9","11",".818","13","40","30","7","3","14","19"
"7660","ATL","76",2017-04-01,"Away","CHI","L","104","106","40","90",".444","11","28",".393","13","17",".765","11","45","25","4","1","13","16","40","85",".471","12","30",".400","14","14","1.000","6","40","25","6","4","12","17"
"7760","ATL","77",2017-04-02,"Away","BRK","L","82","91","30","80",".375","7","24",".292","15","23",".652","8","44","19","9","4","19","19","32","82",".390","10","33",".303","17","20",".850","8","51","21","11","6","19","22"
"7860","ATL","78",2017-04-06,"Home","BOS","W","123","116","44","89",".494","11","23",".478","24","34",".706","13","52","26","7","4","17","30","37","90",".411","15","43",".349","27","34",".794","10","38","28","9","4","12","29"
"7960","ATL","79",2017-04-07,"Away","CLE","W","114","100","45","89",".506","16","37",".432","8","8","1.000","6","42","39","7","3","11","17","39","81",".481","9","36",".250","13","17",".765","3","38","23","5","3","13","10"
"8060","ATL","80",2017-04-09,"Home","CLE","W","126","125","44","94",".468","9","31",".290","29","37",".784","10","45","31","8","4","12","22","45","98",".459","19","46",".413","16","20",".800","13","53","28","4","3","14","27"
"8161","ATL","81",2017-04-11,"Home","CHO","W","103","76","41","79",".519","7","27",".259","14","18",".778","11","50","30","6","4","16","17","29","88",".330","3","23",".130","15","19",".789","15","40","16","11","1","13","17"
"8260","ATL","82",2017-04-12,"Away","IND","L","86","104","30","72",".417","11","29",".379","15","19",".789","8","37","19","5","4","18","15","39","82",".476","10","24",".417","16","19",".842","8","41","21","5","7","10","14"
"1200","BOS","1",2016-10-26,"Home","BRK","W","122","117","48","89",".539","11","32",".344","15","18",".833","12","47","36","13","9","19","20","43","97",".443","15","44",".341","16","20",".800","15","44","22","8","3","16","19"
"2200","BOS","2",2016-10-27,"Away","CHI","L","99","105","38","76",".500","8","23",".348","15","24",".625","3","36","22","6","6","11","25","36","92",".391","11","25",".440","22","30",".733","18","55","25","5","1","12","21"
"3200","BOS","3",2016-10-29,"Away","CHO","W","104","98","39","81",".481","15","31",".484","11","17",".647","4","42","25","4","6","13","26","32","79",".405","9","32",".281","25","33",".758","6","38","22","8","6","8","17"
"4200","BOS","4",2016-11-02,"Home","CHI","W","107","100","41","87",".471","14","32",".438","11","17",".647","10","39","28","10","4","12","24","35","81",".432","7","20",".350","23","31",".742","15","49","21","7","7","19","19"
"5200","BOS","5",2016-11-03,"Away","CLE","L","122","128","46","96",".479","11","32",".344","19","22",".864","10","39","25","4","6","8","28","41","84",".488","14","34",".412","32","37",".865","7","42","24","6","6","8","19"
"6200","BOS","6",2016-11-06,"Home","DEN","L","107","123","41","90",".456","8","25",".320","17","21",".810","11","39","31","3","4","11","24","44","84",".524","11","23",".478","24","31",".774","9","47","21","7","6","17","23"
"7200","BOS","7",2016-11-09,"Away","WAS","L","93","118","35","81",".432","10","31",".323","13","22",".591","7","31","21","5","4","11","19","46","92",".500","10","21",".476","16","20",".800","19","54","29","9","7","11","26"
"880","BOS","8",2016-11-11,"Home","NYK","W","115","87","35","90",".389","11","27",".407","34","43",".791","19","53","23","16","3","15","18","33","94",".351","6","23",".261","15","17",".882","21","57","19","7","11","25","26"
